Date,Open,High,Low,Close,Adj Close,Volume
2013-11-26,256.100006,256.100006,256.100006,256.100006,181.240982,0
2013-11-27,256.100006,256.100006,256.100006,256.100006,181.240982,0
2013-11-29,258.000000,259.720001,258.000000,259.720001,183.802826,0
2013-12-02,258.739990,258.739990,258.739990,258.739990,183.109253,0
2013-12-03,253.539993,254.899994,253.539993,254.850006,180.356339,300
2013-12-04,252.910004,252.910004,252.910004,252.910004,178.983429,100
2013-12-05,254.000000,254.000000,254.000000,254.000000,179.754791,0
2013-12-06,257.070007,257.609985,257.070007,257.609985,182.309570,100
2013-12-09,258.600006,258.600006,258.600006,258.600006,183.010193,0
2013-12-10,254.039993,255.100006,254.039993,255.000000,180.462494,800
2013-12-11,253.100006,253.100006,253.100006,253.100006,179.117859,100
2013-12-12,253.550003,253.550003,249.050003,249.050003,176.251694,300
2013-12-13,250.350006,252.300003,250.350006,252.300003,178.551712,100
2013-12-16,257.500000,257.500000,257.000000,257.109985,181.955704,600
2013-12-17,257.049988,258.399994,254.750000,254.750000,180.285568,500
2013-12-18,254.750000,254.750000,254.750000,254.750000,180.285568,0
2013-12-19,260.750000,261.600006,260.750000,261.600006,185.133286,0
2013-12-20,262.350006,262.350006,262.100006,262.100006,185.487152,200
2013-12-23,262.100006,262.100006,262.100006,262.100006,185.487152,0
2013-12-24,262.100006,262.100006,262.100006,262.100006,185.487152,0
2013-12-26,262.200012,262.200012,262.200012,262.200012,185.557922,200
2013-12-27,269.649994,271.649994,269.649994,270.399994,191.361023,0
2013-12-30,273.200012,273.500000,272.329987,272.329987,192.726868,0
2013-12-31,272.329987,272.329987,272.329987,272.329987,192.726868,0
2014-01-02,266.500000,266.500000,263.929993,263.929993,186.782211,1300
2014-01-03,263.000000,263.000000,263.000000,263.000000,186.124069,0
2014-01-06,263.899994,263.899994,263.899994,263.899994,186.760986,0
2014-01-07,263.000000,263.899994,263.000000,263.899994,186.760986,100
2014-01-08,264.399994,264.399994,263.000000,263.000000,186.124069,400
2014-01-09,264.000000,264.950012,263.200012,263.200012,186.265610,100
2014-01-10,268.450012,268.850006,268.200012,268.850006,190.264084,200
2014-01-13,268.049988,268.049988,265.450012,265.450012,187.857925,0
2014-01-14,262.000000,262.000000,261.000000,261.000000,184.708664,300
2014-01-15,261.000000,261.000000,261.000000,261.000000,184.708664,0
2014-01-16,267.750000,268.850006,267.750000,268.850006,190.264084,200
2014-01-17,268.399994,268.500000,266.769989,266.769989,188.792084,200
2014-01-21,269.100006,269.100006,268.149994,268.149994,189.768677,200
2014-01-22,267.000000,267.600006,265.200012,267.600006,189.379456,200
2014-01-23,263.899994,263.899994,263.899994,263.899994,186.760986,0
2014-01-24,258.399994,258.399994,253.000000,253.000000,179.047104,200
2014-01-27,253.000000,253.000000,253.000000,253.000000,179.047104,0
2014-01-28,254.699997,257.769989,254.600006,257.769989,182.422806,100
2014-01-29,250.000000,252.199997,250.000000,252.199997,178.480957,100
2014-01-30,249.440002,249.440002,249.440002,249.440002,176.527710,200
2014-01-31,242.800003,244.500000,242.800003,244.500000,173.031677,300
2014-02-03,241.350006,241.350006,240.649994,240.750000,170.377823,100
2014-02-04,239.000000,239.000000,236.899994,236.899994,167.653198,100
2014-02-05,241.250000,243.360001,241.250000,243.350006,172.217850,200
2014-02-06,244.500000,248.300003,244.500000,248.300003,175.720932,600
2014-02-07,250.270004,250.270004,250.270004,250.270004,177.115097,0
2014-02-10,251.500000,251.500000,251.500000,251.500000,177.985565,100
2014-02-11,257.980011,258.200012,257.980011,258.200012,182.727142,100
2014-02-12,260.100006,260.100006,260.100006,260.100006,184.071762,0
2014-02-13,265.200012,265.200012,265.200012,265.200012,187.681030,100
2014-02-14,269.410004,269.410004,269.410004,269.410004,190.660416,100
2014-02-18,269.250000,270.049988,268.000000,269.850006,190.971786,100
2014-02-19,269.850006,269.850006,269.850006,269.850006,190.971786,0
2014-02-20,265.950012,265.950012,265.950012,265.950012,188.211761,100
2014-02-21,265.549988,265.549988,261.000000,261.000000,184.708664,300
2014-02-24,253.199997,255.750000,252.460007,255.500000,180.816330,200
2014-02-25,255.500000,255.500000,255.500000,255.500000,180.816330,0
2014-02-26,255.500000,255.500000,255.500000,255.500000,180.816330,0
2014-02-27,251.850006,254.449997,251.850006,254.449997,180.073257,200
2014-02-28,257.510010,257.510010,257.510010,257.510010,182.238815,0
2014-03-03,245.039993,245.039993,245.039993,245.039993,173.413834,100
2014-03-04,253.649994,253.649994,250.750000,253.500000,179.400940,100
2014-03-05,252.250000,252.250000,249.550003,249.699997,176.711700,0
2014-03-06,252.449997,255.139999,252.449997,255.139999,180.561569,200
2014-03-07,249.949997,250.050003,248.949997,248.949997,176.180923,200
2014-03-10,247.399994,247.399994,243.089996,243.089996,172.033829,100
2014-03-11,243.089996,243.089996,243.089996,243.089996,172.033829,0
2014-03-12,243.179993,247.000000,242.050003,247.000000,174.800903,200
2014-03-13,249.300003,249.300003,249.300003,249.300003,176.428635,0
2014-03-14,240.000000,244.550003,240.000000,244.550003,173.067062,100
2014-03-17,246.500000,246.500000,243.800003,243.800003,172.536316,0
2014-03-18,243.800003,243.800003,243.800003,243.800003,172.536316,0
2014-03-19,246.600006,246.600006,245.750000,246.250000,174.270157,200
2014-03-20,243.050003,243.050003,243.050003,243.050003,172.005508,0
2014-03-21,243.449997,243.449997,243.449997,243.449997,172.288589,0
2014-03-24,240.000000,240.000000,240.000000,240.000000,169.847046,200
2014-03-25,241.899994,241.899994,241.899994,241.899994,171.191681,0
2014-03-26,241.899994,241.899994,241.899994,241.899994,171.191681,0
2014-03-27,241.899994,241.899994,241.899994,241.899994,171.191681,0
2014-03-28,254.300003,254.300003,254.300003,254.300003,179.967117,300
2014-03-31,255.199997,255.490005,252.649994,255.490005,180.809265,100
2014-04-01,255.199997,257.299988,255.199997,257.250000,182.054794,0
2014-04-02,256.450012,256.450012,256.299988,256.299988,181.382477,0
2014-04-03,255.699997,256.000000,255.649994,255.649994,180.922501,200
2014-04-04,256.799988,257.399994,256.799988,257.399994,182.160950,0
2014-04-07,254.800003,256.600006,254.800003,255.199997,180.604034,0
2014-04-08,254.699997,256.799988,254.050003,256.799988,181.736343,500
2014-04-09,263.799988,268.700012,263.799988,268.700012,190.157913,100
2014-04-10,267.220001,268.100006,267.220001,268.100006,189.733322,200
2014-04-11,263.500000,266.250000,262.399994,262.399994,185.699448,500
2014-04-14,261.649994,261.649994,261.649994,261.649994,185.168671,0
2014-04-15,261.649994,261.649994,261.649994,261.649994,185.168671,0
2014-04-16,261.200012,265.049988,261.200012,265.049988,187.574829,0
2014-04-17,265.049988,265.049988,265.049988,265.049988,187.574829,0
2014-04-21,266.600006,266.679993,266.600006,266.679993,188.728394,100
2014-04-22,270.890015,270.890015,268.100006,268.100006,189.733322,100
2014-04-23,268.100006,268.100006,268.100006,268.100006,189.733322,0
2014-04-24,262.049988,262.049988,262.049988,262.049988,185.451736,200
2014-04-25,263.350006,263.350006,263.350006,263.350006,186.371765,100
2014-04-28,264.350006,264.350006,264.350006,264.350006,187.079468,0
2014-04-29,264.350006,264.350006,264.350006,264.350006,187.079468,0
2014-04-30,268.399994,268.399994,268.399994,268.399994,189.945618,100
2014-05-01,265.899994,268.100006,265.899994,268.100006,189.733322,200
2014-05-02,268.100006,268.100006,268.100006,268.100006,189.733322,0
2014-05-05,263.200012,263.200012,263.200012,263.200012,186.265610,0
2014-05-06,261.000000,261.000000,258.750000,258.750000,183.116364,100
2014-05-07,258.700012,258.700012,258.700012,258.700012,183.080978,0
2014-05-08,260.649994,260.700012,260.649994,260.700012,184.496368,0
2014-05-09,260.700012,260.700012,260.700012,260.700012,184.496368,0
2014-05-12,259.700012,260.720001,259.700012,260.049988,184.036362,100
2014-05-13,256.000000,256.000000,256.000000,256.000000,181.170181,0
2014-05-14,256.000000,256.000000,256.000000,256.000000,185.133926,0
2014-05-15,253.720001,253.720001,253.660004,253.660004,183.441711,0
2014-05-16,253.660004,253.660004,253.660004,253.660004,183.441711,0
2014-05-19,253.660004,253.660004,253.660004,253.660004,183.441711,0
2014-05-20,259.250000,259.250000,259.250000,259.250000,187.484253,300
2014-05-21,259.250000,259.250000,259.250000,259.250000,187.484253,0
2014-05-22,260.100006,260.100006,260.100006,260.100006,188.098999,100
2014-05-23,260.100006,260.100006,260.100006,260.100006,188.098999,0
2014-05-27,260.100006,260.100006,260.100006,260.100006,188.098999,0
2014-05-28,261.899994,261.899994,261.850006,261.850006,189.364548,0
2014-05-29,263.799988,263.799988,263.799988,263.799988,190.774719,0
2014-05-30,262.350006,262.350006,262.350006,262.350006,189.726135,100
2014-06-02,266.149994,266.149994,266.149994,266.149994,192.474213,100
2014-06-03,266.019989,266.019989,264.500000,264.549988,191.317123,100
2014-06-04,258.750000,258.750000,258.750000,258.750000,187.122696,0
2014-06-05,261.750000,261.750000,261.750000,261.750000,189.292236,0
2014-06-06,264.399994,264.399994,264.399994,264.399994,191.208633,0
